ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000017
ref_EMBL_files	JX309030.embl JX309031.embl JX309032.embl JX309033.embl JX309034.embl JX309035.embl JX309036.embl JX309037.embl
ref_bases	13578
ref_sequences	8
ref_bases_assembled	13574
ref_sequences_assembled	8
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	429571
assembly_bases_in_ref	28893
assembly_contigs	4440
assembly_contigs_hit_ref	76
assembly_bases_reads_disagree	163
assembly_sum_longest_match_each_segment	13633
cds_number	10
cds_assembled	10
cds_assembled_ok	0
gage_Missing_Reference_Bases	4
gage_Missing_Assembly_Bases	408424
gage_Missing_Assembly_Contigs	4425
gage_Duplicated_Reference_Bases	7273
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	858
gage_Avg_Idy	98.74
gage_SNPs	163
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	33
ratt_elements_transferred	33
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	10
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
