ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000088
ref_EMBL_files	CY183129.embl CY183130.embl CY183131.embl CY183132.embl CY183133.embl CY183134.embl CY183135.embl CY183136.embl
ref_bases	13322
ref_sequences	8
ref_bases_assembled	12080
ref_sequences_assembled	7
ref_sequences_assembled_ok	4
ref_bases_assembler_missed	1242
assembly_bases	38524
assembly_bases_in_ref	16866
assembly_contigs	76
assembly_contigs_hit_ref	21
assembly_bases_reads_disagree	15
assembly_sum_longest_match_each_segment	11705
cds_number	12
cds_assembled	10
cds_assembled_ok	4
gage_Missing_Reference_Bases	1247
gage_Missing_Assembly_Bases	21607
gage_Missing_Assembly_Contigs	55
gage_Duplicated_Reference_Bases	4805
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1266
gage_Avg_Idy	99.48
gage_SNPs	63
gage_Indels_<_5bp	0
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	40
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	4
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	1
