ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000045
ref_EMBL_files	CY162504.embl CY162505.embl CY162506.embl CY162507.embl CY162508.embl CY162509.embl CY162510.embl CY162511.embl
ref_bases	13393
ref_sequences	8
ref_bases_assembled	11763
ref_sequences_assembled	7
ref_sequences_assembled_ok	6
ref_bases_assembler_missed	1629
assembly_bases	59471
assembly_bases_in_ref	18935
assembly_contigs	120
assembly_contigs_hit_ref	20
assembly_bases_reads_disagree	51
assembly_sum_longest_match_each_segment	12078
cds_number	12
cds_assembled	10
cds_assembled_ok	6
gage_Missing_Reference_Bases	1631
gage_Missing_Assembly_Bases	40437
gage_Missing_Assembly_Contigs	100
gage_Duplicated_Reference_Bases	7246
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1375
gage_Avg_Idy	98.24
gage_SNPs	204
gage_Indels_<_5bp	4
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	37
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	7
ratt_elements_not_transferred	6
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	2
