ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000096
ref_EMBL_files	CY104356.embl CY104357.embl CY104358.embl CY104359.embl CY104360.embl CY104361.embl CY104362.embl CY104363.embl
ref_bases	13378
ref_sequences	8
ref_bases_assembled	8417
ref_sequences_assembled	4
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	4961
assembly_bases	79723
assembly_bases_in_ref	40660
assembly_contigs	216
assembly_contigs_hit_ref	161
assembly_bases_reads_disagree	100
assembly_sum_longest_match_each_segment	9242
cds_number	11
cds_assembled	6
cds_assembled_ok	1
gage_Missing_Reference_Bases	5067
gage_Missing_Assembly_Bases	42484
gage_Missing_Assembly_Contigs	75
gage_Duplicated_Reference_Bases	28833
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	22430
gage_Avg_Idy	98.12
gage_SNPs	146
gage_Indels_<_5bp	12
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	31
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	10
ratt_elements_not_transferred	10
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	8
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	3
