ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000095
ref_EMBL_files	HQ215553.embl
ref_bases	8857
ref_sequences	1
ref_bases_assembled	8758
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	2
assembly_bases	98384
assembly_bases_in_ref	14258
assembly_contigs	169
assembly_contigs_hit_ref	17
assembly_bases_reads_disagree	75
assembly_sum_longest_match_each_segment	5528
cds_number	9
cds_assembled	8
cds_assembled_ok	2
gage_Missing_Reference_Bases	305
gage_Missing_Assembly_Bases	87109
gage_Missing_Assembly_Contigs	165
gage_Duplicated_Reference_Bases	2467
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1496
gage_Avg_Idy	92.51
gage_SNPs	606
gage_Indels_<_5bp	31
gage_Indels_>=_5	3
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	19
ratt_elements_transferred	17
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	2
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	8
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
