ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000064
ref_EMBL_files	AB485648.embl
ref_bases	9633
ref_sequences	1
ref_bases_assembled	9040
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	156
assembly_bases	65597
assembly_bases_in_ref	10276
assembly_contigs	110
assembly_contigs_hit_ref	4
assembly_bases_reads_disagree	35
assembly_sum_longest_match_each_segment	7838
cds_number	9
cds_assembled	4
cds_assembled_ok	3
gage_Missing_Reference_Bases	2244
gage_Missing_Assembly_Bases	57008
gage_Missing_Assembly_Contigs	106
gage_Duplicated_Reference_Bases	558
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1147
gage_Avg_Idy	89.87
gage_SNPs	694
gage_Indels_<_5bp	30
gage_Indels_>=_5	5
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	21
ratt_elements_transferred	21
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
