ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000096
ref_EMBL_files	CY104356.embl CY104357.embl CY104358.embl CY104359.embl CY104360.embl CY104361.embl CY104362.embl CY104363.embl
ref_bases	13378
ref_sequences	8
ref_bases_assembled	12632
ref_sequences_assembled	7
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	746
assembly_bases	24262
assembly_bases_in_ref	20750
assembly_contigs	48
assembly_contigs_hit_ref	44
assembly_bases_reads_disagree	8
assembly_sum_longest_match_each_segment	9192
cds_number	11
cds_assembled	10
cds_assembled_ok	0
gage_Missing_Reference_Bases	746
gage_Missing_Assembly_Bases	3725
gage_Missing_Assembly_Contigs	4
gage_Duplicated_Reference_Bases	6990
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	2175
gage_Avg_Idy	98.35
gage_SNPs	194
gage_Indels_<_5bp	5
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	38
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	1
