ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000046
ref_EMBL_files	EU884500.embl
ref_bases	8921
ref_sequences	1
ref_bases_assembled	8868
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	107191
assembly_bases_in_ref	14818
assembly_contigs	194
assembly_contigs_hit_ref	20
assembly_bases_reads_disagree	87
assembly_sum_longest_match_each_segment	9801
cds_number	7
cds_assembled	6
cds_assembled_ok	1
gage_Missing_Reference_Bases	1398
gage_Missing_Assembly_Bases	95375
gage_Missing_Assembly_Contigs	180
gage_Duplicated_Reference_Bases	3759
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	2213
gage_Avg_Idy	92.17
gage_SNPs	515
gage_Indels_<_5bp	30
gage_Indels_>=_5	2
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	22
ratt_elements_transferred	22
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	7
ratt_gene_models_transferred	7
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
