ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000049
ref_EMBL_files	GU907114.embl GU907115.embl GU907116.embl GU907117.embl GU907118.embl GU907119.embl GU907120.embl GU907121.embl
ref_bases	13609
ref_sequences	8
ref_bases_assembled	11724
ref_sequences_assembled	4
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	1883
assembly_bases	23468
assembly_bases_in_ref	20112
assembly_contigs	49
assembly_contigs_hit_ref	43
assembly_bases_reads_disagree	42
assembly_sum_longest_match_each_segment	8478
cds_number	11
cds_assembled	6
cds_assembled_ok	0
gage_Missing_Reference_Bases	1862
gage_Missing_Assembly_Bases	2548
gage_Missing_Assembly_Contigs	4
gage_Duplicated_Reference_Bases	8123
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1156
gage_Avg_Idy	98.84
gage_SNPs	130
gage_Indels_<_5bp	6
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	30
ratt_elements_transferred	21
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	9
ratt_elements_not_transferred	8
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	7
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	3
