ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000088
ref_EMBL_files	CY183129.embl CY183130.embl CY183131.embl CY183132.embl CY183133.embl CY183134.embl CY183135.embl CY183136.embl
ref_bases	13322
ref_sequences	8
ref_bases_assembled	12518
ref_sequences_assembled	6
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	804
assembly_bases	24970
assembly_bases_in_ref	20635
assembly_contigs	49
assembly_contigs_hit_ref	42
assembly_bases_reads_disagree	5
assembly_sum_longest_match_each_segment	9061
cds_number	12
cds_assembled	10
cds_assembled_ok	1
gage_Missing_Reference_Bases	808
gage_Missing_Assembly_Bases	4079
gage_Missing_Assembly_Contigs	7
gage_Duplicated_Reference_Bases	7117
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	969
gage_Avg_Idy	99.43
gage_SNPs	59
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	42
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
