ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000088
ref_EMBL_files	CY183129.embl CY183130.embl CY183131.embl CY183132.embl CY183133.embl CY183134.embl CY183135.embl CY183136.embl
ref_bases	13322
ref_sequences	8
ref_bases_assembled	12048
ref_sequences_assembled	7
ref_sequences_assembled_ok	6
ref_bases_assembler_missed	1274
assembly_bases	24952
assembly_bases_in_ref	12609
assembly_contigs	37
assembly_contigs_hit_ref	10
assembly_bases_reads_disagree	27
assembly_sum_longest_match_each_segment	11515
cds_number	12
cds_assembled	11
cds_assembled_ok	7
gage_Missing_Reference_Bases	1274
gage_Missing_Assembly_Bases	12343
gage_Missing_Assembly_Contigs	27
gage_Duplicated_Reference_Bases	0
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	123
gage_Avg_Idy	99.4
gage_SNPs	62
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	39
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	4
ratt_elements_not_transferred	4
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
