ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000081
ref_EMBL_files	KJ943154.embl KJ943155.embl KJ943156.embl KJ943157.embl KJ943158.embl KJ943159.embl KJ943160.embl KJ943161.embl
ref_bases	13286
ref_sequences	8
ref_bases_assembled	12786
ref_sequences_assembled	7
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	500
assembly_bases	45398
assembly_bases_in_ref	17506
assembly_contigs	62
assembly_contigs_hit_ref	24
assembly_bases_reads_disagree	22
assembly_sum_longest_match_each_segment	12478
cds_number	12
cds_assembled	10
cds_assembled_ok	2
gage_Missing_Reference_Bases	500
gage_Missing_Assembly_Bases	27673
gage_Missing_Assembly_Contigs	38
gage_Duplicated_Reference_Bases	4391
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	862
gage_Avg_Idy	99.57
gage_SNPs	54
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	35
ratt_elements_transferred	35
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	12
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
