ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000032
ref_EMBL_files	CY169047.embl CY169048.embl CY169049.embl CY169050.embl CY169051.embl CY169052.embl CY169053.embl CY169054.embl
ref_bases	13353
ref_sequences	8
ref_bases_assembled	12772
ref_sequences_assembled	7
ref_sequences_assembled_ok	6
ref_bases_assembler_missed	263
assembly_bases	16270
assembly_bases_in_ref	14181
assembly_contigs	14
assembly_contigs_hit_ref	11
assembly_bases_reads_disagree	0
assembly_sum_longest_match_each_segment	12168
cds_number	12
cds_assembled	11
cds_assembled_ok	7
gage_Missing_Reference_Bases	581
gage_Missing_Assembly_Bases	2089
gage_Missing_Assembly_Contigs	3
gage_Duplicated_Reference_Bases	1047
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	258
gage_Avg_Idy	99.86
gage_SNPs	18
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	39
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	4
ratt_elements_not_transferred	4
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
