ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000113
ref_EMBL_files	CY176225.embl CY176226.embl CY176227.embl CY176228.embl CY176229.embl CY176230.embl CY176231.embl CY176232.embl
ref_bases	14245
ref_sequences	8
ref_bases_assembled	13553
ref_sequences_assembled	7
ref_sequences_assembled_ok	3
ref_bases_assembler_missed	692
assembly_bases	23584
assembly_bases_in_ref	21695
assembly_contigs	41
assembly_contigs_hit_ref	39
assembly_bases_reads_disagree	9
assembly_sum_longest_match_each_segment	10611
cds_number	11
cds_assembled	9
cds_assembled_ok	4
gage_Missing_Reference_Bases	692
gage_Missing_Assembly_Bases	1704
gage_Missing_Assembly_Contigs	2
gage_Duplicated_Reference_Bases	7945
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1016
gage_Avg_Idy	99.75
gage_SNPs	34
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	38
ratt_elements_transferred	35
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	1
