ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	12086
ref_sequences_assembled	4
ref_sequences_assembled_ok	2
ref_bases_assembler_missed	1247
assembly_bases	16849
assembly_bases_in_ref	14332
assembly_contigs	28
assembly_contigs_hit_ref	23
assembly_bases_reads_disagree	2
assembly_sum_longest_match_each_segment	9098
cds_number	11
cds_assembled	5
cds_assembled_ok	2
gage_Missing_Reference_Bases	1248
gage_Missing_Assembly_Bases	2517
gage_Missing_Assembly_Contigs	5
gage_Duplicated_Reference_Bases	655
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	470
gage_Avg_Idy	95.99
gage_SNPs	416
gage_Indels_<_5bp	3
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	37
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	4
ratt_elements_not_transferred	3
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	1
