ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000040
ref_EMBL_files	AY795904.embl
ref_bases	8836
ref_sequences	1
ref_bases_assembled	8751
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	837294
assembly_bases_in_ref	11806
assembly_contigs	2199
assembly_contigs_hit_ref	10
assembly_bases_reads_disagree	960
assembly_sum_longest_match_each_segment	5383
cds_number	9
cds_assembled	8
cds_assembled_ok	4
gage_Missing_Reference_Bases	1368
gage_Missing_Assembly_Bases	829782
gage_Missing_Assembly_Contigs	2196
gage_Duplicated_Reference_Bases	0
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	2229
gage_Avg_Idy	91.08
gage_SNPs	659
gage_Indels_<_5bp	11
gage_Indels_>=_5	5
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	19
ratt_elements_transferred	11
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	8
ratt_elements_not_transferred	7
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	4
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	4
