ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000059
ref_EMBL_files	JX140669.embl
ref_bases	8978
ref_sequences	1
ref_bases_assembled	8898
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	34410
assembly_bases_in_ref	14138
assembly_contigs	44
assembly_contigs_hit_ref	15
assembly_bases_reads_disagree	18
assembly_sum_longest_match_each_segment	9708
cds_number	9
cds_assembled	7
cds_assembled_ok	1
gage_Missing_Reference_Bases	1864
gage_Missing_Assembly_Bases	23502
gage_Missing_Assembly_Contigs	32
gage_Duplicated_Reference_Bases	3811
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1875
gage_Avg_Idy	91.61
gage_SNPs	559
gage_Indels_<_5bp	40
gage_Indels_>=_5	4
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	19
ratt_elements_transferred	19
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
