ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000029
ref_EMBL_files	CY121568.embl CY121569.embl CY121570.embl CY121571.embl CY121572.embl CY121573.embl CY121574.embl CY121575.embl
ref_bases	13416
ref_sequences	8
ref_bases_assembled	13416
ref_sequences_assembled	8
ref_sequences_assembled_ok	4
ref_bases_assembler_missed	0
assembly_bases	36745
assembly_bases_in_ref	22151
assembly_contigs	64
assembly_contigs_hit_ref	25
assembly_bases_reads_disagree	43
assembly_sum_longest_match_each_segment	13354
cds_number	11
cds_assembled	11
cds_assembled_ok	4
gage_Missing_Reference_Bases	0
gage_Missing_Assembly_Bases	14293
gage_Missing_Assembly_Contigs	39
gage_Duplicated_Reference_Bases	9029
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1275
gage_Avg_Idy	97.69
gage_SNPs	310
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	40
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
