ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000096
ref_EMBL_files	CY104356.embl CY104357.embl CY104358.embl CY104359.embl CY104360.embl CY104361.embl CY104362.embl CY104363.embl
ref_bases	13378
ref_sequences	8
ref_bases_assembled	13314
ref_sequences_assembled	8
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	64
assembly_bases	431388
assembly_bases_in_ref	27267
assembly_contigs	4800
assembly_contigs_hit_ref	90
assembly_bases_reads_disagree	196
assembly_sum_longest_match_each_segment	10583
cds_number	11
cds_assembled	10
cds_assembled_ok	0
gage_Missing_Reference_Bases	73
gage_Missing_Assembly_Bases	412097
gage_Missing_Assembly_Contigs	4774
gage_Duplicated_Reference_Bases	4785
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1294
gage_Avg_Idy	98.24
gage_SNPs	195
gage_Indels_<_5bp	4
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	41
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
