ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	13307
ref_sequences_assembled	8
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	26
assembly_bases	82232
assembly_bases_in_ref	41727
assembly_contigs	150
assembly_contigs_hit_ref	118
assembly_bases_reads_disagree	66
assembly_sum_longest_match_each_segment	13624
cds_number	11
cds_assembled	11
cds_assembled_ok	1
gage_Missing_Reference_Bases	27
gage_Missing_Assembly_Bases	44871
gage_Missing_Assembly_Contigs	52
gage_Duplicated_Reference_Bases	22870
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	23300
gage_Avg_Idy	95.88
gage_SNPs	500
gage_Indels_<_5bp	3
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	38
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	3
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
