ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000001
ref_EMBL_files	CY134980.embl CY134981.embl CY134982.embl CY134983.embl CY134984.embl CY134985.embl CY134986.embl CY134987.embl
ref_bases	13392
ref_sequences	8
ref_bases_assembled	13334
ref_sequences_assembled	8
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	58
assembly_bases	21037
assembly_bases_in_ref	17558
assembly_contigs	31
assembly_contigs_hit_ref	24
assembly_bases_reads_disagree	20
assembly_sum_longest_match_each_segment	12070
cds_number	12
cds_assembled	12
cds_assembled_ok	1
gage_Missing_Reference_Bases	58
gage_Missing_Assembly_Bases	3479
gage_Missing_Assembly_Contigs	7
gage_Duplicated_Reference_Bases	3361
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	691
gage_Avg_Idy	98.1
gage_SNPs	251
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	40
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
