ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000058
ref_EMBL_files	KF559862.embl KF559863.embl KF559864.embl KF559865.embl KF559866.embl KF559867.embl KF559868.embl KF559869.embl
ref_bases	13417
ref_sequences	8
ref_bases_assembled	11170
ref_sequences_assembled	4
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	2247
assembly_bases	31422
assembly_bases_in_ref	18605
assembly_contigs	69
assembly_contigs_hit_ref	38
assembly_bases_reads_disagree	65
assembly_sum_longest_match_each_segment	8213
cds_number	11
cds_assembled	8
cds_assembled_ok	1
gage_Missing_Reference_Bases	2247
gage_Missing_Assembly_Bases	12528
gage_Missing_Assembly_Contigs	31
gage_Duplicated_Reference_Bases	6953
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	813
gage_Avg_Idy	99.78
gage_SNPs	23
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	49
ratt_elements_transferred	41
ratt_elements_transferred_partially	1
ratt_elements_split	5
ratt_parts_of_elements_not_transferred	10
ratt_elements_not_transferred	7
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
