ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000058
ref_EMBL_files	KF559862.embl KF559863.embl KF559864.embl KF559865.embl KF559866.embl KF559867.embl KF559868.embl KF559869.embl
ref_bases	13417
ref_sequences	8
ref_bases_assembled	13016
ref_sequences_assembled	7
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	401
assembly_bases	24989
assembly_bases_in_ref	23305
assembly_contigs	41
assembly_contigs_hit_ref	40
assembly_bases_reads_disagree	2
assembly_sum_longest_match_each_segment	11483
cds_number	11
cds_assembled	10
cds_assembled_ok	0
gage_Missing_Reference_Bases	401
gage_Missing_Assembly_Bases	1684
gage_Missing_Assembly_Contigs	1
gage_Duplicated_Reference_Bases	9757
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1341
gage_Avg_Idy	99.86
gage_SNPs	15
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	49
ratt_elements_transferred	49
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
