ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	11470
ref_sequences_assembled	4
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	1862
assembly_bases	42691
assembly_bases_in_ref	16545
assembly_contigs	96
assembly_contigs_hit_ref	27
assembly_bases_reads_disagree	76
assembly_sum_longest_match_each_segment	9890
cds_number	11
cds_assembled	7
cds_assembled_ok	1
gage_Missing_Reference_Bases	1864
gage_Missing_Assembly_Bases	26470
gage_Missing_Assembly_Contigs	70
gage_Duplicated_Reference_Bases	3759
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	523
gage_Avg_Idy	95.96
gage_SNPs	435
gage_Indels_<_5bp	3
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	38
ratt_elements_transferred_partially	2
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	1
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	2
ratt_exons_not_transferred_from_partial_matches	2
ratt_gene_models_not_transferred	0
