ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000018
ref_EMBL_files	CY068033.embl CY068034.embl CY068035.embl CY068036.embl CY068037.embl CY068038.embl CY068039.embl CY068040.embl
ref_bases	13378
ref_sequences	8
ref_bases_assembled	13054
ref_sequences_assembled	7
ref_sequences_assembled_ok	2
ref_bases_assembler_missed	324
assembly_bases	29563
assembly_bases_in_ref	23725
assembly_contigs	62
assembly_contigs_hit_ref	50
assembly_bases_reads_disagree	42
assembly_sum_longest_match_each_segment	10160
cds_number	12
cds_assembled	10
cds_assembled_ok	2
gage_Missing_Reference_Bases	401
gage_Missing_Assembly_Bases	6144
gage_Missing_Assembly_Contigs	12
gage_Duplicated_Reference_Bases	8925
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1937
gage_Avg_Idy	98.43
gage_SNPs	170
gage_Indels_<_5bp	6
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	40
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	1
