ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000001
ref_EMBL_files	CY134980.embl CY134981.embl CY134982.embl CY134983.embl CY134984.embl CY134985.embl CY134986.embl CY134987.embl
ref_bases	13392
ref_sequences	8
ref_bases_assembled	13387
ref_sequences_assembled	8
ref_sequences_assembled_ok	4
ref_bases_assembler_missed	5
assembly_bases	18764
assembly_bases_in_ref	14861
assembly_contigs	21
assembly_contigs_hit_ref	13
assembly_bases_reads_disagree	11
assembly_sum_longest_match_each_segment	12983
cds_number	12
cds_assembled	12
cds_assembled_ok	5
gage_Missing_Reference_Bases	5
gage_Missing_Assembly_Bases	3903
gage_Missing_Assembly_Contigs	8
gage_Duplicated_Reference_Bases	776
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	754
gage_Avg_Idy	98.07
gage_SNPs	246
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	42
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
