ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000049
ref_EMBL_files	GU907114.embl GU907115.embl GU907116.embl GU907117.embl GU907118.embl GU907119.embl GU907120.embl GU907121.embl
ref_bases	13609
ref_sequences	8
ref_bases_assembled	11884
ref_sequences_assembled	5
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	1723
assembly_bases	25132
assembly_bases_in_ref	21635
assembly_contigs	53
assembly_contigs_hit_ref	47
assembly_bases_reads_disagree	7
assembly_sum_longest_match_each_segment	8524
cds_number	11
cds_assembled	7
cds_assembled_ok	0
gage_Missing_Reference_Bases	1725
gage_Missing_Assembly_Bases	2795
gage_Missing_Assembly_Contigs	4
gage_Duplicated_Reference_Bases	9393
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1403
gage_Avg_Idy	98.79
gage_SNPs	132
gage_Indels_<_5bp	7
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	30
ratt_elements_transferred	24
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	6
ratt_elements_not_transferred	5
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	8
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	2
