ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000026
ref_EMBL_files	GU362881.embl
ref_bases	8911
ref_sequences	1
ref_bases_assembled	8911
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	61548
assembly_bases_in_ref	18442
assembly_contigs	130
assembly_contigs_hit_ref	4
assembly_bases_reads_disagree	35
assembly_sum_longest_match_each_segment	9093
cds_number	9
cds_assembled	6
cds_assembled_ok	0
gage_Missing_Reference_Bases	552
gage_Missing_Assembly_Bases	44328
gage_Missing_Assembly_Contigs	126
gage_Duplicated_Reference_Bases	8862
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1265
gage_Avg_Idy	91.17
gage_SNPs	697
gage_Indels_<_5bp	43
gage_Indels_>=_5	5
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	21
ratt_elements_transferred	21
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
