ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000113
ref_EMBL_files	CY176225.embl CY176226.embl CY176227.embl CY176228.embl CY176229.embl CY176230.embl CY176231.embl CY176232.embl
ref_bases	14245
ref_sequences	8
ref_bases_assembled	13209
ref_sequences_assembled	5
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	1036
assembly_bases	23936
assembly_bases_in_ref	19939
assembly_contigs	45
assembly_contigs_hit_ref	35
assembly_bases_reads_disagree	35
assembly_sum_longest_match_each_segment	10642
cds_number	11
cds_assembled	7
cds_assembled_ok	2
gage_Missing_Reference_Bases	901
gage_Missing_Assembly_Bases	3587
gage_Missing_Assembly_Contigs	9
gage_Duplicated_Reference_Bases	5834
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	557
gage_Avg_Idy	99.71
gage_SNPs	32
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	38
ratt_elements_transferred	35
ratt_elements_transferred_partially	0
ratt_elements_split	4
ratt_parts_of_elements_not_transferred	4
ratt_elements_not_transferred	3
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	2
