ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	13331
ref_sequences_assembled	8
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	1
assembly_bases	59719
assembly_bases_in_ref	35839
assembly_contigs	91
assembly_contigs_hit_ref	73
assembly_bases_reads_disagree	98
assembly_sum_longest_match_each_segment	15720
cds_number	11
cds_assembled	11
cds_assembled_ok	0
gage_Missing_Reference_Bases	3
gage_Missing_Assembly_Bases	25433
gage_Missing_Assembly_Contigs	25
gage_Duplicated_Reference_Bases	20573
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	15833
gage_Avg_Idy	95.78
gage_SNPs	526
gage_Indels_<_5bp	5
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	41
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
