ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000069
ref_EMBL_files	KF014200.embl KF014333.embl KF014466.embl KF014599.embl KF014732.embl KF014865.embl KF014998.embl KF015131.embl
ref_bases	13627
ref_sequences	8
ref_bases_assembled	13627
ref_sequences_assembled	8
ref_sequences_assembled_ok	5
ref_bases_assembler_missed	0
assembly_bases	104427
assembly_bases_in_ref	18419
assembly_contigs	275
assembly_contigs_hit_ref	14
assembly_bases_reads_disagree	164
assembly_sum_longest_match_each_segment	13380
cds_number	12
cds_assembled	12
cds_assembled_ok	6
gage_Missing_Reference_Bases	0
gage_Missing_Assembly_Bases	85941
gage_Missing_Assembly_Contigs	262
gage_Duplicated_Reference_Bases	4838
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	283
gage_Avg_Idy	98.48
gage_SNPs	199
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	35
ratt_elements_transferred	34
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
