ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000113
ref_EMBL_files	CY176225.embl CY176226.embl CY176227.embl CY176228.embl CY176229.embl CY176230.embl CY176231.embl CY176232.embl
ref_bases	14245
ref_sequences	8
ref_bases_assembled	14245
ref_sequences_assembled	8
ref_sequences_assembled_ok	3
ref_bases_assembler_missed	0
assembly_bases	52279
assembly_bases_in_ref	15642
assembly_contigs	112
assembly_contigs_hit_ref	14
assembly_bases_reads_disagree	112
assembly_sum_longest_match_each_segment	12421
cds_number	11
cds_assembled	11
cds_assembled_ok	5
gage_Missing_Reference_Bases	0
gage_Missing_Assembly_Bases	36637
gage_Missing_Assembly_Contigs	98
gage_Duplicated_Reference_Bases	1322
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	947
gage_Avg_Idy	99.72
gage_SNPs	40
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	38
ratt_elements_transferred	37
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
