ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000026
ref_EMBL_files	GU362881.embl
ref_bases	8911
ref_sequences	1
ref_bases_assembled	8911
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	46125
assembly_bases_in_ref	11349
assembly_contigs	92
assembly_contigs_hit_ref	10
assembly_bases_reads_disagree	5
assembly_sum_longest_match_each_segment	9176
cds_number	9
cds_assembled	7
cds_assembled_ok	1
gage_Missing_Reference_Bases	1451
gage_Missing_Assembly_Bases	37960
gage_Missing_Assembly_Contigs	87
gage_Duplicated_Reference_Bases	705
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1362
gage_Avg_Idy	92.01
gage_SNPs	573
gage_Indels_<_5bp	23
gage_Indels_>=_5	5
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	21
ratt_elements_transferred	21
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
