ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000069
ref_EMBL_files	KF014200.embl KF014333.embl KF014466.embl KF014599.embl KF014732.embl KF014865.embl KF014998.embl KF015131.embl
ref_bases	13627
ref_sequences	8
ref_bases_assembled	13001
ref_sequences_assembled	7
ref_sequences_assembled_ok	2
ref_bases_assembler_missed	626
assembly_bases	24405
assembly_bases_in_ref	16623
assembly_contigs	39
assembly_contigs_hit_ref	23
assembly_bases_reads_disagree	9
assembly_sum_longest_match_each_segment	11819
cds_number	12
cds_assembled	10
cds_assembled_ok	2
gage_Missing_Reference_Bases	626
gage_Missing_Assembly_Bases	7816
gage_Missing_Assembly_Contigs	16
gage_Duplicated_Reference_Bases	3035
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	599
gage_Avg_Idy	98.47
gage_SNPs	187
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	35
ratt_elements_transferred	30
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	6
ratt_elements_not_transferred	5
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	2
