ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000066
ref_EMBL_files	AY253311.embl
ref_bases	8775
ref_sequences	1
ref_bases_assembled	7413
ref_sequences_assembled	0
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	1310
assembly_bases	206335
assembly_bases_in_ref	13809
assembly_contigs	500
assembly_contigs_hit_ref	6
assembly_bases_reads_disagree	223
assembly_sum_longest_match_each_segment	4164
cds_number	8
cds_assembled	2
cds_assembled_ok	1
gage_Missing_Reference_Bases	3305
gage_Missing_Assembly_Bases	197151
gage_Missing_Assembly_Contigs	495
gage_Duplicated_Reference_Bases	3042
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	4026
gage_Avg_Idy	90.37
gage_SNPs	463
gage_Indels_<_5bp	26
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	19
ratt_elements_transferred	11
ratt_elements_transferred_partially	2
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	8
ratt_elements_not_transferred	6
ratt_gene_models_to_transfer	8
ratt_gene_models_transferred	3
ratt_gene_models_transferred_partially	2
ratt_exons_not_transferred_from_partial_matches	2
ratt_gene_models_not_transferred	3
