ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000078
ref_EMBL_files	CY118546.embl CY118547.embl CY118548.embl CY118549.embl CY118550.embl CY118551.embl CY118552.embl CY118553.embl
ref_bases	13379
ref_sequences	8
ref_bases_assembled	12231
ref_sequences_assembled	7
ref_sequences_assembled_ok	4
ref_bases_assembler_missed	149
assembly_bases	33955
assembly_bases_in_ref	16288
assembly_contigs	75
assembly_contigs_hit_ref	21
assembly_bases_reads_disagree	68
assembly_sum_longest_match_each_segment	10609
cds_number	12
cds_assembled	10
cds_assembled_ok	4
gage_Missing_Reference_Bases	1148
gage_Missing_Assembly_Bases	17579
gage_Missing_Assembly_Contigs	54
gage_Duplicated_Reference_Bases	3764
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	671
gage_Avg_Idy	96.56
gage_SNPs	402
gage_Indels_<_5bp	4
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	40
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	3
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	1
