ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000046
ref_EMBL_files	EU884500.embl
ref_bases	8921
ref_sequences	1
ref_bases_assembled	8492
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	374
assembly_bases	270550
assembly_bases_in_ref	10082
assembly_contigs	509
assembly_contigs_hit_ref	4
assembly_bases_reads_disagree	301
assembly_sum_longest_match_each_segment	5464
cds_number	7
cds_assembled	5
cds_assembled_ok	1
gage_Missing_Reference_Bases	1812
gage_Missing_Assembly_Bases	261860
gage_Missing_Assembly_Contigs	512
gage_Duplicated_Reference_Bases	683
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1189
gage_Avg_Idy	91.27
gage_SNPs	494
gage_Indels_<_5bp	17
gage_Indels_>=_5	3
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	22
ratt_elements_transferred	10
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	14
ratt_elements_not_transferred	12
ratt_gene_models_to_transfer	7
ratt_gene_models_transferred	4
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	3
