ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000058
ref_EMBL_files	KF559862.embl KF559863.embl KF559864.embl KF559865.embl KF559866.embl KF559867.embl KF559868.embl KF559869.embl
ref_bases	13417
ref_sequences	8
ref_bases_assembled	8341
ref_sequences_assembled	5
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	5076
assembly_bases	85223
assembly_bases_in_ref	45370
assembly_contigs	172
assembly_contigs_hit_ref	154
assembly_bases_reads_disagree	39
assembly_sum_longest_match_each_segment	8825
cds_number	11
cds_assembled	7
cds_assembled_ok	0
gage_Missing_Reference_Bases	5076
gage_Missing_Assembly_Bases	41737
gage_Missing_Assembly_Contigs	26
gage_Duplicated_Reference_Bases	33576
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	32591
gage_Avg_Idy	99.71
gage_SNPs	10
gage_Indels_<_5bp	3
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	49
ratt_elements_transferred	36
ratt_elements_transferred_partially	0
ratt_elements_split	9
ratt_parts_of_elements_not_transferred	15
ratt_elements_not_transferred	13
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	8
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	3
