ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000002
ref_EMBL_files	CY170439.embl CY170440.embl CY170441.embl CY170442.embl CY170443.embl CY170444.embl CY170445.embl CY170446.embl
ref_bases	13353
ref_sequences	8
ref_bases_assembled	13350
ref_sequences_assembled	8
ref_sequences_assembled_ok	7
ref_bases_assembler_missed	0
assembly_bases	16139
assembly_bases_in_ref	13552
assembly_contigs	14
assembly_contigs_hit_ref	9
assembly_bases_reads_disagree	12
assembly_sum_longest_match_each_segment	13696
cds_number	12
cds_assembled	12
cds_assembled_ok	9
gage_Missing_Reference_Bases	3
gage_Missing_Assembly_Bases	2587
gage_Missing_Assembly_Contigs	5
gage_Duplicated_Reference_Bases	199
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	478
gage_Avg_Idy	99.87
gage_SNPs	14
gage_Indels_<_5bp	3
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	43
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	12
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
