ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000065
ref_EMBL_files	CY168023.embl CY168024.embl CY168025.embl CY168026.embl CY168027.embl CY168028.embl CY168029.embl CY168030.embl
ref_bases	13324
ref_sequences	8
ref_bases_assembled	12816
ref_sequences_assembled	7
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	508
assembly_bases	17936
assembly_bases_in_ref	16293
assembly_contigs	27
assembly_contigs_hit_ref	25
assembly_bases_reads_disagree	7
assembly_sum_longest_match_each_segment	10933
cds_number	12
cds_assembled	11
cds_assembled_ok	1
gage_Missing_Reference_Bases	508
gage_Missing_Assembly_Bases	1539
gage_Missing_Assembly_Contigs	2
gage_Duplicated_Reference_Bases	3074
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	918
gage_Avg_Idy	99.83
gage_SNPs	21
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	43
ratt_elements_transferred_partially	0
ratt_elements_split	4
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	12
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
