ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000115
ref_EMBL_files	AF385936.embl
ref_bases	9704
ref_sequences	1
ref_bases_assembled	8446
ref_sequences_assembled	0
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	830
assembly_bases	94016
assembly_bases_in_ref	8981
assembly_contigs	156
assembly_contigs_hit_ref	5
assembly_bases_reads_disagree	50
assembly_sum_longest_match_each_segment	9015
cds_number	9
cds_assembled	6
cds_assembled_ok	4
gage_Missing_Reference_Bases	1562
gage_Missing_Assembly_Bases	86094
gage_Missing_Assembly_Contigs	154
gage_Duplicated_Reference_Bases	215
gage_Compressed_Reference_Bases	432
gage_Bad_Trim	165
gage_Avg_Idy	88.71
gage_SNPs	824
gage_Indels_<_5bp	49
gage_Indels_>=_5	3
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	21
ratt_elements_transferred	21
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
