ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	13317
ref_sequences_assembled	8
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	16
assembly_bases	477747
assembly_bases_in_ref	22670
assembly_contigs	5363
assembly_contigs_hit_ref	45
assembly_bases_reads_disagree	191
assembly_sum_longest_match_each_segment	13534
cds_number	11
cds_assembled	11
cds_assembled_ok	0
gage_Missing_Reference_Bases	17
gage_Missing_Assembly_Bases	458596
gage_Missing_Assembly_Contigs	5346
gage_Duplicated_Reference_Bases	5542
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	785
gage_Avg_Idy	96.03
gage_SNPs	531
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	40
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
