ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000096
ref_EMBL_files	CY104356.embl CY104357.embl CY104358.embl CY104359.embl CY104360.embl CY104361.embl CY104362.embl CY104363.embl
ref_bases	13378
ref_sequences	8
ref_bases_assembled	13364
ref_sequences_assembled	8
ref_sequences_assembled_ok	5
ref_bases_assembler_missed	14
assembly_bases	15573
assembly_bases_in_ref	14691
assembly_contigs	12
assembly_contigs_hit_ref	12
assembly_bases_reads_disagree	9
assembly_sum_longest_match_each_segment	13729
cds_number	11
cds_assembled	11
cds_assembled_ok	6
gage_Missing_Reference_Bases	14
gage_Missing_Assembly_Bases	1002
gage_Missing_Assembly_Contigs	0
gage_Duplicated_Reference_Bases	1209
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1002
gage_Avg_Idy	98.35
gage_SNPs	220
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	41
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
