ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000017
ref_EMBL_files	JX309030.embl JX309031.embl JX309032.embl JX309033.embl JX309034.embl JX309035.embl JX309036.embl JX309037.embl
ref_bases	13578
ref_sequences	8
ref_bases_assembled	13416
ref_sequences_assembled	8
ref_sequences_assembled_ok	7
ref_bases_assembler_missed	158
assembly_bases	14139
assembly_bases_in_ref	13520
assembly_contigs	10
assembly_contigs_hit_ref	9
assembly_bases_reads_disagree	0
assembly_sum_longest_match_each_segment	13432
cds_number	10
cds_assembled	10
cds_assembled_ok	7
gage_Missing_Reference_Bases	150
gage_Missing_Assembly_Bases	446
gage_Missing_Assembly_Contigs	1
gage_Duplicated_Reference_Bases	171
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	23
gage_Avg_Idy	99.01
gage_SNPs	132
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	33
ratt_elements_transferred	33
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	10
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
