ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000078
ref_EMBL_files	CY118546.embl CY118547.embl CY118548.embl CY118549.embl CY118550.embl CY118551.embl CY118552.embl CY118553.embl
ref_bases	13379
ref_sequences	8
ref_bases_assembled	8720
ref_sequences_assembled	4
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	3452
assembly_bases	62683
assembly_bases_in_ref	34079
assembly_contigs	168
assembly_contigs_hit_ref	135
assembly_bases_reads_disagree	39
assembly_sum_longest_match_each_segment	9480
cds_number	12
cds_assembled	6
cds_assembled_ok	0
gage_Missing_Reference_Bases	4659
gage_Missing_Assembly_Bases	34213
gage_Missing_Assembly_Contigs	67
gage_Duplicated_Reference_Bases	19141
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	15858
gage_Avg_Idy	96.6
gage_SNPs	284
gage_Indels_<_5bp	4
gage_Indels_>=_5	3
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	35
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	9
ratt_elements_not_transferred	8
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	3
