ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000017
ref_EMBL_files	JX140656.embl
ref_bases	8958
ref_sequences	1
ref_bases_assembled	8874
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	250120
assembly_bases_in_ref	13884
assembly_contigs	453
assembly_contigs_hit_ref	20
assembly_bases_reads_disagree	262
assembly_sum_longest_match_each_segment	9177
cds_number	8
cds_assembled	7
cds_assembled_ok	1
gage_Missing_Reference_Bases	713
gage_Missing_Assembly_Bases	239090
gage_Missing_Assembly_Contigs	439
gage_Duplicated_Reference_Bases	2424
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	3602
gage_Avg_Idy	90.87
gage_SNPs	747
gage_Indels_<_5bp	15
gage_Indels_>=_5	6
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	19
ratt_elements_transferred	19
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	8
ratt_gene_models_transferred	8
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
