ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000058
ref_EMBL_files	KF559862.embl KF559863.embl KF559864.embl KF559865.embl KF559866.embl KF559867.embl KF559868.embl KF559869.embl
ref_bases	13417
ref_sequences	8
ref_bases_assembled	10394
ref_sequences_assembled	5
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	3023
assembly_bases	97202
assembly_bases_in_ref	54789
assembly_contigs	250
assembly_contigs_hit_ref	216
assembly_bases_reads_disagree	57
assembly_sum_longest_match_each_segment	9385
cds_number	11
cds_assembled	7
cds_assembled_ok	0
gage_Missing_Reference_Bases	3031
gage_Missing_Assembly_Bases	45001
gage_Missing_Assembly_Contigs	50
gage_Duplicated_Reference_Bases	40654
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	31528
gage_Avg_Idy	99.82
gage_SNPs	14
gage_Indels_<_5bp	1
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	49
ratt_elements_transferred	40
ratt_elements_transferred_partially	0
ratt_elements_split	5
ratt_parts_of_elements_not_transferred	11
ratt_elements_not_transferred	9
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	2
