ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000017
ref_EMBL_files	JX309030.embl JX309031.embl JX309032.embl JX309033.embl JX309034.embl JX309035.embl JX309036.embl JX309037.embl
ref_bases	13578
ref_sequences	8
ref_bases_assembled	12527
ref_sequences_assembled	6
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	1047
assembly_bases	24867
assembly_bases_in_ref	19414
assembly_contigs	48
assembly_contigs_hit_ref	36
assembly_bases_reads_disagree	22
assembly_sum_longest_match_each_segment	9840
cds_number	10
cds_assembled	8
cds_assembled_ok	1
gage_Missing_Reference_Bases	1051
gage_Missing_Assembly_Bases	5233
gage_Missing_Assembly_Contigs	12
gage_Duplicated_Reference_Bases	6300
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	717
gage_Avg_Idy	98.8
gage_SNPs	146
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	33
ratt_elements_transferred	31
ratt_elements_transferred_partially	0
ratt_elements_split	2
ratt_parts_of_elements_not_transferred	2
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	10
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
