ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	12587
ref_sequences_assembled	6
ref_sequences_assembled_ok	2
ref_bases_assembler_missed	744
assembly_bases	44062
assembly_bases_in_ref	14378
assembly_contigs	64
assembly_contigs_hit_ref	18
assembly_bases_reads_disagree	22
assembly_sum_longest_match_each_segment	11420
cds_number	11
cds_assembled	8
cds_assembled_ok	3
gage_Missing_Reference_Bases	747
gage_Missing_Assembly_Bases	29805
gage_Missing_Assembly_Contigs	46
gage_Duplicated_Reference_Bases	1209
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	991
gage_Avg_Idy	96.02
gage_SNPs	491
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	29
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	14
ratt_elements_not_transferred	12
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	7
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	4
