ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000096
ref_EMBL_files	CY104356.embl CY104357.embl CY104358.embl CY104359.embl CY104360.embl CY104361.embl CY104362.embl CY104363.embl
ref_bases	13378
ref_sequences	8
ref_bases_assembled	12888
ref_sequences_assembled	7
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	490
assembly_bases	21398
assembly_bases_in_ref	19227
assembly_contigs	36
assembly_contigs_hit_ref	33
assembly_bases_reads_disagree	5
assembly_sum_longest_match_each_segment	11108
cds_number	11
cds_assembled	10
cds_assembled_ok	0
gage_Missing_Reference_Bases	581
gage_Missing_Assembly_Bases	2142
gage_Missing_Assembly_Contigs	2
gage_Duplicated_Reference_Bases	5299
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1441
gage_Avg_Idy	98.25
gage_SNPs	176
gage_Indels_<_5bp	4
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	34
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	7
ratt_elements_not_transferred	7
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	2
