ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000114
ref_EMBL_files	AF492624.embl
ref_bases	9017
ref_sequences	1
ref_bases_assembled	8906
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	46175
assembly_bases_in_ref	14773
assembly_contigs	177
assembly_contigs_hit_ref	12
assembly_bases_reads_disagree	80
assembly_sum_longest_match_each_segment	9371
cds_number	9
cds_assembled	5
cds_assembled_ok	0
gage_Missing_Reference_Bases	2165
gage_Missing_Assembly_Bases	35163
gage_Missing_Assembly_Contigs	169
gage_Duplicated_Reference_Bases	4166
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	5062
gage_Avg_Idy	88.92
gage_SNPs	719
gage_Indels_<_5bp	41
gage_Indels_>=_5	2
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	20
ratt_elements_transferred	20
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	9
ratt_gene_models_transferred	9
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
