ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000081
ref_EMBL_files	KJ943154.embl KJ943155.embl KJ943156.embl KJ943157.embl KJ943158.embl KJ943159.embl KJ943160.embl KJ943161.embl
ref_bases	13286
ref_sequences	8
ref_bases_assembled	13286
ref_sequences_assembled	8
ref_sequences_assembled_ok	6
ref_bases_assembler_missed	0
assembly_bases	34715
assembly_bases_in_ref	13814
assembly_contigs	28
assembly_contigs_hit_ref	10
assembly_bases_reads_disagree	43
assembly_sum_longest_match_each_segment	13091
cds_number	12
cds_assembled	12
cds_assembled_ok	7
gage_Missing_Reference_Bases	23
gage_Missing_Assembly_Bases	20831
gage_Missing_Assembly_Contigs	18
gage_Duplicated_Reference_Bases	384
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	381
gage_Avg_Idy	99.58
gage_SNPs	55
gage_Indels_<_5bp	0
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	35
ratt_elements_transferred	33
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	2
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
