ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/479/Ref_DB/EMBL/added.2000000048
ref_EMBL_files	DQ207941.embl
ref_bases	8835
ref_sequences	1
ref_bases_assembled	8749
ref_sequences_assembled	1
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	0
assembly_bases	54038
assembly_bases_in_ref	12755
assembly_contigs	90
assembly_contigs_hit_ref	13
assembly_bases_reads_disagree	48
assembly_sum_longest_match_each_segment	9309
cds_number	7
cds_assembled	7
cds_assembled_ok	1
gage_Missing_Reference_Bases	1818
gage_Missing_Assembly_Bases	43688
gage_Missing_Assembly_Contigs	80
gage_Duplicated_Reference_Bases	2703
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1113
gage_Avg_Idy	92.59
gage_SNPs	480
gage_Indels_<_5bp	20
gage_Indels_>=_5	3
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	19
ratt_elements_transferred	19
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	7
ratt_gene_models_transferred	7
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
