ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000049
ref_EMBL_files	GU907114.embl GU907115.embl GU907116.embl GU907117.embl GU907118.embl GU907119.embl GU907120.embl GU907121.embl
ref_bases	13609
ref_sequences	8
ref_bases_assembled	12802
ref_sequences_assembled	6
ref_sequences_assembled_ok	2
ref_bases_assembler_missed	805
assembly_bases	21415
assembly_bases_in_ref	18902
assembly_contigs	39
assembly_contigs_hit_ref	35
assembly_bases_reads_disagree	2
assembly_sum_longest_match_each_segment	9346
cds_number	11
cds_assembled	10
cds_assembled_ok	2
gage_Missing_Reference_Bases	755
gage_Missing_Assembly_Bases	2439
gage_Missing_Assembly_Contigs	4
gage_Duplicated_Reference_Bases	4160
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	554
gage_Avg_Idy	98.69
gage_SNPs	143
gage_Indels_<_5bp	1
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	30
ratt_elements_transferred	28
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	2
ratt_elements_not_transferred	2
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	10
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	1
