ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000097
ref_EMBL_files	CY169551.embl CY169552.embl CY169553.embl CY169554.embl CY169555.embl CY169556.embl CY169557.embl CY169558.embl
ref_bases	13385
ref_sequences	8
ref_bases_assembled	12095
ref_sequences_assembled	6
ref_sequences_assembled_ok	3
ref_bases_assembler_missed	767
assembly_bases	17687
assembly_bases_in_ref	15524
assembly_contigs	20
assembly_contigs_hit_ref	18
assembly_bases_reads_disagree	0
assembly_sum_longest_match_each_segment	10173
cds_number	12
cds_assembled	9
cds_assembled_ok	3
gage_Missing_Reference_Bases	1290
gage_Missing_Assembly_Bases	1614
gage_Missing_Assembly_Contigs	2
gage_Duplicated_Reference_Bases	3273
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	772
gage_Avg_Idy	98.85
gage_SNPs	129
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	42
ratt_elements_transferred_partially	1
ratt_elements_split	4
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
