ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000068
ref_EMBL_files	CY008884.embl CY008885.embl CY008886.embl CY008887.embl CY008888.embl CY008889.embl CY008890.embl CY008891.embl
ref_bases	13334
ref_sequences	8
ref_bases_assembled	12928
ref_sequences_assembled	7
ref_sequences_assembled_ok	3
ref_bases_assembler_missed	405
assembly_bases	17437
assembly_bases_in_ref	14433
assembly_contigs	20
assembly_contigs_hit_ref	15
assembly_bases_reads_disagree	4
assembly_sum_longest_match_each_segment	12789
cds_number	11
cds_assembled	10
cds_assembled_ok	3
gage_Missing_Reference_Bases	406
gage_Missing_Assembly_Bases	3004
gage_Missing_Assembly_Contigs	5
gage_Duplicated_Reference_Bases	1415
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	877
gage_Avg_Idy	96.0
gage_SNPs	515
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	41
ratt_elements_transferred	41
ratt_elements_transferred_partially	0
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	0
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	11
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	0
ratt_exons_not_transferred_from_partial_matches	0
ratt_gene_models_not_transferred	0
