ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000069
ref_EMBL_files	KF014200.embl KF014333.embl KF014466.embl KF014599.embl KF014732.embl KF014865.embl KF014998.embl KF015131.embl
ref_bases	13627
ref_sequences	8
ref_bases_assembled	13557
ref_sequences_assembled	8
ref_sequences_assembled_ok	0
ref_bases_assembler_missed	70
assembly_bases	75688
assembly_bases_in_ref	46805
assembly_contigs	129
assembly_contigs_hit_ref	120
assembly_bases_reads_disagree	85
assembly_sum_longest_match_each_segment	12033
cds_number	12
cds_assembled	12
cds_assembled_ok	0
gage_Missing_Reference_Bases	79
gage_Missing_Assembly_Bases	29709
gage_Missing_Assembly_Contigs	13
gage_Duplicated_Reference_Bases	30269
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	25672
gage_Avg_Idy	98.07
gage_SNPs	177
gage_Indels_<_5bp	5
gage_Indels_>=_5	1
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	35
ratt_elements_transferred	33
ratt_elements_transferred_partially	1
ratt_elements_split	6
ratt_parts_of_elements_not_transferred	2
ratt_elements_not_transferred	1
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
