ref_EMBL_dir	/lustre/scratch108/parasites/mh12/IVA/IVA-paper/3034/Ref_DB/EMBL/added.2000000097
ref_EMBL_files	CY169551.embl CY169552.embl CY169553.embl CY169554.embl CY169555.embl CY169556.embl CY169557.embl CY169558.embl
ref_bases	13385
ref_sequences	8
ref_bases_assembled	12944
ref_sequences_assembled	7
ref_sequences_assembled_ok	1
ref_bases_assembler_missed	441
assembly_bases	25218
assembly_bases_in_ref	18848
assembly_contigs	42
assembly_contigs_hit_ref	28
assembly_bases_reads_disagree	18
assembly_sum_longest_match_each_segment	12279
cds_number	12
cds_assembled	11
cds_assembled_ok	1
gage_Missing_Reference_Bases	441
gage_Missing_Assembly_Bases	6370
gage_Missing_Assembly_Contigs	14
gage_Duplicated_Reference_Bases	5261
gage_Compressed_Reference_Bases	0
gage_Bad_Trim	1074
gage_Avg_Idy	99.49
gage_SNPs	67
gage_Indels_<_5bp	0
gage_Indels_>=_5	0
gage_Inversions	0
gage_Relocation	0
gage_Translocation	0
ratt_elements_found	43
ratt_elements_transferred	42
ratt_elements_transferred_partially	1
ratt_elements_split	0
ratt_parts_of_elements_not_transferred	1
ratt_elements_not_transferred	0
ratt_gene_models_to_transfer	12
ratt_gene_models_transferred	11
ratt_gene_models_transferred_partially	1
ratt_exons_not_transferred_from_partial_matches	1
ratt_gene_models_not_transferred	0
